1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
8.206,24,50995.184,3087.577,9326.171,438.116,438.116,930.649,288,738.433,3.558,0.998,18.189,1.041,60.429,1.196,0.95,0.996
9.3,27,72779.364,3560.563,9794.325,645.15,645.15,1097.297,288,786.24,4.472,0.998,22.244,1.049,90.36,1.789,0.95,0.996
1.138,3,788.275,1372.125,6748.85,8.843,8.843,462.434,288,550.438,1.117,0.998,5.946,1.019,0,0.081,0.95,0.997
2.088,6,4799.006,1344.875,6865.305,22.463,22.463,567.384,288,569.741,1.257,0.998,6.739,1.019,23.074,0.221,0.95,0.997
3.144,9,8381.496,1386.77,7168.893,60.375,60.375,588.073,288,584.305,1.386,0.998,7.415,1.02,12.344,0.244,0.95,0.997
4.161,12,14726.301,1547.479,7837.273,113.807,113.807,642.091,288,610.314,1.653,0.998,8.81,1.022,17.181,0.34,0.95,0.997
5.14,15,21640.086,1924.353,8514.932,175.334,175.334,710.065,288,641.656,2.072,0.998,10.948,1.026,25.147,0.498,0.95,0.997
6.175,18,29798.5,2307.212,8851.106,246.339,246.339,776.229,288,671.545,2.494,0.998,13.056,1.03,34.181,0.677,0.95,0.997
7.148,21,38974.378,2678.074,9143.514,332.038,332.038,832.209,288,696.216,2.95,0.998,15.306,1.035,44.112,0.873,0.95,0.997
8.206,24,50994.939,3087.57,9326.567,438.063,438.063,929.639,288,738.284,3.557,0.998,18.168,1.041,60.335,1.194,0.95,0.997
9.3,27,72782.59,3560.741,9795.105,645.236,645.236,1096.477,288,786.117,4.471,0.998,22.218,1.049,90.263,1.787,0.95,0.997
1.138,3,873.883,1375.243,6753.494,9.022,9.022,464.27,288,550.841,1.121,0.998,5.962,1.019,0,0.083,0.95,0.998
2.088,6,4768.734,1344.802,6867.851,22.448,22.448,565.916,288,569.464,1.256,0.998,6.727,1.019,23.05,0.219,0.95,0.998
3.144,9,8381.606,1386.771,7171.496,60.384,60.384,587.277,288,584.157,1.386,0.998,7.407,1.02,12.311,0.244,0.95,0.998
4.161,12,14726.397,1547.48,7839.322,113.817,113.817,641.234,288,610.157,1.653,0.998,8.801,1.022,17.139,0.339,0.95,0.998
5.14,15,21640.308,1924.354,8515.852,175.337,175.337,709.12,288,641.479,2.072,0.998,10.937,1.026,25.093,0.497,0.95,0.998
6.175,18,29798.543,2307.208,8852.133,246.397,246.397,775.165,288,671.331,2.493,0.998,13.043,1.03,34.111,0.675,0.95,0.998
7.148,21,38974.113,2678.074,9144.018,331.994,331.994,831.211,288,696.052,2.949,0.998,15.289,1.035,44.033,0.872,0.95,0.998
8.206,24,50994.777,3087.564,9326.963,438.052,438.052,928.632,288,738.136,3.556,0.998,18.148,1.041,60.241,1.193,0.95,0.998
9.3,27,72781.391,3560.72,9795.778,644.884,644.884,1095.609,288,785.988,4.47,0.998,22.192,1.049,90.159,1.785,0.95,0.998
1.138,3,937.006,1377.428,6757.565,9.148,9.148,465.47,288,551.076,1.124,0.998,5.971,1.019,0,0.085,0.95,0.999
2.088,6,4436.213,1344.686,6870.266,22.42,22.42,556.211,288,567.974,1.245,0.998,6.662,1.019,22.745,0.207,0.95,0.999
3.144,9,8381.677,1386.772,7174.097,60.379,60.379,586.483,288,584.009,1.386,0.998,7.4,1.02,12.277,0.243,0.95,0.999
4.161,12,14726.556,1547.48,7841.379,113.824,113.824,640.381,288,610,1.653,0.998,8.792,1.022,17.098,0.338,0.95,0.999
5.14,15,21640.355,1924.357,8516.768,175.338,175.338,708.176,288,641.303,2.072,0.998,10.926,1.026,25.038,0.496,0.95,0.999
6.175,18,29798.58,2307.205,8853.161,246.394,246.394,774.103,288,671.118,2.493,0.998,13.029,1.03,34.042,0.674,0.95,0.999
7.148,21,38973.845,2678.075,9144.522,332.117,332.117,830.215,288,695.888,2.949,0.998,15.273,1.035,43.955,0.87,0.95,0.999
8.206,24,50994.64,3087.56,9327.36,438.1,438.1,927.629,288,737.989,3.555,0.998,18.128,1.041,60.147,1.191,0.95,0.999
9.3,27,72779.536,3560.712,9796.44,645.18,645.18,1094.742,288,785.859,4.468,0.998,22.165,1.049,90.054,1.783,0.95,0.999
1.138,3,1105.362,1383.777,6764.426,9.515,9.515,469.752,288,551.915,1.131,0.998,6.004,1.019,0,0.09,0.95,1
2.088,6,4178.563,1344.968,6872.994,22.462,22.462,548.093,288,566.701,1.237,0.998,6.608,1.019,22.353,0.197,0.95,1
3.144,9,8381.818,1386.772,7176.703,60.388,60.388,585.691,288,583.862,1.386,0.998,7.393,1.02,12.244,0.242,0.95,1
4.161,12,14726.603,1547.481,7843.427,113.824,113.824,639.528,288,609.843,1.652,0.998,8.784,1.022,17.057,0.338,0.95,1
5.14,15,21640.79,1924.357,8517.695,175.34,175.34,707.237,288,641.127,2.071,0.998,10.915,1.026,24.984,0.495,0.95,1
6.175,18,29798.727,2307.204,8854.195,246.336,246.336,773.045,288,670.905,2.492,0.998,13.016,1.03,33.972,0.673,0.95,1
7.148,21,38973.613,2678.074,9145.026,332.071,332.071,829.222,288,695.725,2.948,0.998,15.257,1.035,43.877,0.869,0.95,1
8.206,24,50994.522,3087.557,9327.756,437.951,437.951,926.629,288,737.842,3.554,0.998,18.108,1.041,60.053,1.189,0.95,1
9.3,27,72777.956,3560.703,9797.103,645.03,645.03,1093.878,288,785.731,4.467,0.998,22.139,1.049,89.951,1.781,0.95,1
1.138,3,395.648,1331.563,6663.587,6.59,6.59,477.697,288,551.149,1.099,0.998,5.976,1.019,17.188,0.105,0.951,0.975
2.088,6,6956.385,1375.03,6825.495,27.996,27.996,635.18,288,581.399,1.331,0.998,7.281,1.019,11.308,0.287,0.951,0.975
3.144,9,8379.108,1386.757,7109.493,60.352,60.352,605.531,288,587.363,1.389,0.998,7.575,1.02,13.069,0.259,0.951,0.975
4.161,12,14724.427,1547.464,7790.315,113.781,113.781,660.998,288,613.628,1.658,0.998,9.008,1.022,18.09,0.358,0.951,0.975
5.14,15,21636.234,1924.312,8493.801,175.293,175.293,730.948,288,645.387,2.079,0.998,11.198,1.026,26.349,0.522,0.951,0.975
6.175,18,29792.435,2307.415,8827.26,246.221,246.221,799.895,288,676.148,2.502,0.998,13.358,1.03,35.734,0.707,0.951,0.975
7.148,21,38982.867,2678.086,9131.922,332.176,332.176,854.058,288,699.633,2.964,0.998,15.682,1.035,45.845,0.908,0.951,0.975
8.206,24,50996.612,3087.555,9317.941,438.131,438.131,951.441,288,741.443,3.577,0.998,18.636,1.041,62.4,1.235,0.951,0.975
9.3,27,72762.165,3560.402,9777.322,645.048,645.048,1114.609,288,788.722,4.499,0.998,22.818,1.049,92.476,1.831,0.951,0.975
1.138,3,414.47,1357.092,6682.857,8.013,8.013,464.304,288,550.995,1.101,0.998,5.972,1.019,2.849,0.079,0.951,0.976
2.088,6,6913.449,1367.24,6823.199,26.553,26.553,635.344,288,580.917,1.327,0.998,7.257,1.019,15.178,0.29,0.951,0.976
3.144,9,8379.189,1386.757,7112.077,60.352,60.352,604.699,288,587.213,1.389,0.998,7.567,1.02,13.035,0.258,0.951,0.976
4.161,12,14724.443,1547.465,7792.318,113.786,113.786,660.094,288,613.464,1.658,0.998,8.999,1.022,18.047,0.357,0.951,0.976
5.14,15,21636.269,1924.314,8494.711,175.296,175.296,729.948,288,645.202,2.078,0.998,11.187,1.026,26.292,0.52,0.951,0.976
6.175,18,29792.785,2307.404,8828.299,246.215,246.215,798.759,288,675.921,2.501,0.998,13.344,1.03,35.661,0.706,0.951,0.976
7.148,21,38982.43,2678.085,9132.423,332.208,332.208,853.012,288,699.457,2.963,0.998,15.665,1.035,45.763,0.906,0.951,0.976
8.206,24,50997.075,3087.576,9318.315,437.997,437.997,950.392,288,741.278,3.576,0.998,18.614,1.041,62.303,1.233,0.951,0.976
9.3,27,72763.29,3560.403,9778.122,644.723,644.723,1113.705,288,788.577,4.498,0.998,22.79,1.049,92.369,1.828,0.951,0.976
1.138,3,658.336,1367.743,6692.756,8.615,8.615,470.405,288,552.411,1.112,0.998,6.027,1.019,0,0.085,0.951,0.977
2.088,6,6839.849,1363.978,6823.76,25.963,25.963,633.426,288,580.443,1.324,0.998,7.235,1.019,16.914,0.289,0.951,0.977
3.144,9,8379.31,1386.758,7114.664,60.355,60.355,603.868,288,587.063,1.389,0.998,7.56,1.02,13,0.257,0.951,0.977
4.161,12,14724.495,1547.466,7794.325,113.8,113.8,659.192,288,613.3,1.657,0.998,8.99,1.022,18.004,0.356,0.951,0.977
5.14,15,21636.533,1924.315,8495.627,175.286,175.286,728.951,288,645.018,2.078,0.998,11.175,1.026,26.235,0.519,0.951,0.977
6.175,18,29793.015,2307.385,8829.331,246.254,246.254,797.627,288,675.694,2.501,0.998,13.33,1.03,35.587,0.705,0.951,0.977
7.148,21,38982.016,2678.086,9132.924,332.139,332.139,851.969,288,699.282,2.963,0.998,15.647,1.035,45.682,0.904,0.951,0.977
8.206,24,50997.444,3087.594,9318.686,438.082,438.082,949.346,288,741.114,3.575,0.998,18.593,1.041,62.206,1.231,0.951,0.977
9.3,27,72763.629,3560.411,9778.908,644.805,644.805,1112.799,288,788.433,4.496,0.998,22.763,1.049,92.261,1.826,0.951,0.977
1.138,3,1364.152,1392.262,6712.343,10.058,10.058,490.886,288,556.521,1.143,0.998,6.189,1.019,0,0.108,0.951,0.978
2.088,6,6812.263,1363.567,6826.029,25.886,25.886,631.86,288,580.176,1.323,0.998,7.222,1.019,16.83,0.288,0.951,0.978
3.144,9,8379.408,1386.758,7117.25,60.352,60.352,603.039,288,586.913,1.389,0.998,7.552,1.02,12.966,0.257,0.951,0.978
4.161,12,14724.507,1547.466,7796.331,113.79,113.79,658.293,288,613.137,1.657,0.998,8.981,1.022,17.961,0.356,0.951,0.978
5.14,15,21636.731,1924.316,8496.542,175.314,175.314,727.957,288,644.833,2.078,0.998,11.164,1.026,26.179,0.518,0.951,0.978
6.175,18,29793.409,2307.378,8830.372,246.305,246.305,796.499,288,675.469,2.501,0.998,13.317,1.03,35.514,0.703,0.951,0.978
7.148,21,38981.591,2678.088,9133.424,332.071,332.071,850.929,288,699.107,2.962,0.998,15.63,1.035,45.6,0.903,0.951,0.978
8.206,24,50997.647,3087.611,9319.055,438.036,438.036,948.302,288,740.95,3.574,0.998,18.571,1.041,62.108,1.23,0.951,0.978
9.3,27,72764.89,3560.408,9779.7,645.036,645.036,1111.9,288,788.291,4.495,0.998,22.735,1.049,92.155,1.824,0.951,0.978
1.138,3,1546.392,1396.909,6718.145,10.331,10.331,495.846,288,557.491,1.151,0.998,6.228,1.019,0,0.114,0.951,0.979
2.088,6,6804.329,1363.165,6828.3,25.813,25.813,630.888,288,579.998,1.323,0.998,7.214,1.019,17.081,0.287,0.951,0.979
3.144,9,8379.536,1386.759,7119.839,60.356,60.356,602.213,288,586.763,1.389,0.998,7.545,1.02,12.932,0.256,0.951,0.979
4.161,12,14724.667,1547.467,7798.351,113.8,113.8,657.396,288,612.974,1.657,0.998,8.972,1.022,17.918,0.355,0.951,0.979
5.14,15,21636.912,1924.318,8497.456,175.289,175.289,726.965,288,644.65,2.078,0.998,11.152,1.026,26.122,0.517,0.951,0.979
6.175,18,29793.734,2307.367,8831.41,246.233,246.233,795.373,288,675.244,2.5,0.998,13.303,1.03,35.441,0.702,0.951,0.979
7.148,21,38981.209,2678.089,9133.925,332.094,332.094,849.892,288,698.933,2.962,0.998,15.613,1.035,45.518,0.901,0.951,0.979
8.206,24,50997.835,3087.621,9319.421,438.133,438.133,947.261,288,740.787,3.573,0.998,18.55,1.041,62.011,1.228,0.951,0.979
9.3,27,72766.064,3560.409,9780.488,644.737,644.737,1111.004,288,788.149,4.494,0.998,22.708,1.049,92.049,1.822,0.951,0.979
1.138,3,2040.263,1407.154,6727.948,10.958,10.958,510.381,288,560.093,1.171,0.998,6.334,1.019,0,0.13,0.951,0.98
2.088,6,6683.832,1360.383,6829.144,25.3,25.3,627.573,288,579.381,1.318,0.998,7.185,1.019,18.426,0.284,0.951,0.98
3.144,9,8379.651,1386.76,7122.428,60.362,60.362,601.387,288,586.613,1.388,0.998,7.538,1.02,12.898,0.255,0.951,0.98
4.161,12,14724.717,1547.468,7800.364,113.797,113.797,656.501,288,612.811,1.657,0.998,8.963,1.022,17.876,0.354,0.951,0.98
5.14,15,21637.04,1924.321,8498.369,175.297,175.297,725.975,288,644.466,2.077,0.998,11.141,1.026,26.066,0.516,0.951,0.98
6.175,18,29794.061,2307.354,8832.446,246.271,246.271,794.252,288,675.019,2.5,0.998,13.289,1.03,35.368,0.7,0.951,0.98
7.148,21,38980.834,2678.088,9134.425,332.198,332.198,848.858,288,698.76,2.961,0.998,15.596,1.035,45.437,0.9,0.951,0.98
8.206,24,50997.927,3087.63,9319.786,437.991,437.991,946.223,288,740.624,3.573,0.998,18.529,1.041,61.914,1.226,0.951,0.98
9.3,27,72767.009,3560.409,9781.268,644.792,644.792,1110.108,288,788.007,4.493,0.998,22.681,1.049,91.943,1.82,0.951,0.98
1.138,3,2518.319,1413.37,6734.988,11.336,11.336,524.483,288,562.506,1.19,0.998,6.434,1.019,0,0.147,0.951,0.981
2.088,6,6700.668,1360.796,6831.941,25.381,25.381,627.019,288,579.275,1.319,0.998,7.18,1.019,18.085,0.284,0.951,0.981
3.144,9,8379.719,1386.76,7125.014,60.359,60.359,600.563,288,586.463,1.388,0.998,7.53,1.02,12.864,0.255,0.951,0.981
4.161,12,14724.791,1547.468,7802.381,113.781,113.781,655.609,288,612.649,1.656,0.998,8.953,1.022,17.833,0.353,0.951,0.981
5.14,15,21637.365,1924.322,8499.287,175.303,175.303,724.989,288,644.283,2.077,0.998,11.129,1.026,26.009,0.515,0.951,0.981
6.175,18,29794.352,2307.341,8833.481,246.263,246.263,793.133,288,674.795,2.5,0.998,13.275,1.03,35.295,0.699,0.951,0.981
7.148,21,38980.444,2678.09,9134.925,332.128,332.128,847.826,288,698.587,2.96,0.998,15.579,1.035,45.356,0.898,0.951,0.981
8.206,24,50998.006,3087.633,9320.149,438.004,438.004,945.188,288,740.461,3.572,0.998,18.507,1.041,61.818,1.224,0.951,0.981
9.3,27,72768.023,3560.413,9782.046,644.998,644.998,1109.216,288,787.867,4.492,0.998,22.653,1.049,91.838,1.818,0.951,0.981
1.138,3,3357.235,1419.064,6741.94,11.699,11.699,549.554,288,566.61,1.222,0.998,6.608,1.019,0,0.176,0.951,0.982
2.088,6,6614.398,1359.027,6833.445,25.05,25.05,624.338,288,578.797,1.316,0.998,7.157,1.019,18.896,0.282,0.951,0.982
3.144,9,8379.81,1386.761,7127.603,60.366,60.366,599.741,288,586.314,1.388,0.998,7.523,1.02,12.83,0.254,0.951,0.982
4.161,12,14724.842,1547.469,7804.397,113.786,113.786,654.718,288,612.487,1.656,0.998,8.944,1.022,17.791,0.352,0.951,0.982
5.14,15,21637.529,1924.324,8500.202,175.307,175.307,724.004,288,644.101,2.077,0.998,11.118,1.026,25.953,0.514,0.951,0.982
6.175,18,29794.604,2307.328,8834.514,246.306,246.306,792.018,288,674.572,2.499,0.998,13.261,1.03,35.222,0.697,0.951,0.982
7.148,21,38980.093,2678.09,9135.424,332.071,332.071,846.798,288,698.414,2.96,0.998,15.561,1.035,45.276,0.896,0.951,0.982
8.206,24,50997.937,3087.634,9320.51,438.131,438.131,944.156,288,740.299,3.571,0.998,18.486,1.041,61.721,1.222,0.951,0.982
9.3,27,72767.558,3560.427,9782.8,645.058,645.058,1108.319,288,787.727,4.49,0.998,22.626,1.049,91.731,1.816,0.951,0.982
1.138,3,4535.968,1415.671,6743.035,11.509,11.509,584.463,288,571.419,1.261,0.998,6.818,1.019,0,0.217,0.951,0.983
2.088,6,6425.61,1356.12,6834.177,24.517,24.517,619.287,288,577.928,1.31,0.998,7.117,1.019,20.189,0.276,0.951,0.983
3.144,9,8379.96,1386.761,7130.196,60.356,60.356,598.922,288,586.164,1.388,0.998,7.516,1.02,12.796,0.253,0.951,0.983
4.161,12,14724.926,1547.469,7806.418,113.79,113.79,653.83,288,612.325,1.656,0.998,8.935,1.022,17.748,0.351,0.951,0.983
5.14,15,21637.699,1924.326,8501.116,175.294,175.294,723.022,288,643.918,2.076,0.998,11.106,1.026,25.897,0.513,0.951,0.983
6.175,18,29795.017,2307.322,8835.555,246.325,246.325,790.907,288,674.35,2.499,0.998,13.248,1.03,35.15,0.696,0.951,0.983
7.148,21,38979.684,2678.091,9135.923,332.108,332.108,845.771,288,698.242,2.959,0.998,15.544,1.035,45.195,0.895,0.951,0.983
8.206,24,50997.862,3087.631,9320.868,438.038,438.038,943.126,288,740.138,3.57,0.998,18.465,1.041,61.625,1.22,0.951,0.983
9.3,27,72769.398,3560.419,9783.579,644.79,644.79,1107.436,288,787.589,4.489,0.998,22.599,1.049,91.627,1.814,0.951,0.983
1.138,3,4877.17,1413.343,6744.217,11.369,11.369,593.465,288,572.775,1.271,0.998,6.878,1.019,0,0.229,0.951,0.984
2.088,6,6349.026,1354.853,6835.934,24.297,24.297,616.71,288,577.449,1.307,0.998,7.095,1.019,20.555,0.274,0.951,0.984
3.144,9,8380.049,1386.762,7132.786,60.363,60.363,598.103,288,586.015,1.388,0.998,7.508,1.02,12.762,0.253,0.951,0.984
4.161,12,14725.042,1547.47,7808.443,113.79,113.79,652.945,288,612.164,1.656,0.998,8.926,1.022,17.706,0.35,0.951,0.984
5.14,15,21637.674,1924.328,8502.026,175.325,175.325,722.041,288,643.736,2.076,0.998,11.095,1.026,25.841,0.512,0.951,0.984
6.175,18,29795.179,2307.304,8836.581,246.282,246.282,789.799,288,674.127,2.499,0.998,13.234,1.03,35.077,0.694,0.951,0.984
7.148,21,38979.092,2678.083,9136.432,332.044,332.044,844.736,288,698.071,2.959,0.998,15.527,1.035,45.114,0.893,0.951,0.984
8.206,24,50997.726,3087.63,9321.227,438.122,438.122,942.099,288,739.977,3.569,0.998,18.443,1.041,61.528,1.218,0.951,0.984
9.3,27,72770.122,3560.42,9784.34,645.067,645.067,1106.549,288,787.451,4.488,0.998,22.572,1.049,91.521,1.812,0.951,0.984
1.138,3,5549.954,1406.842,6742.998,10.98,10.98,612.011,288,575.244,1.291,0.998,6.99,1.019,0,0.251,0.951,0.985
2.088,6,6230.81,1353.194,6837.495,23.992,23.992,613.15,288,576.844,1.303,0.998,7.067,1.019,21.191,0.271,0.951,0.985
3.144,9,8380.117,1386.763,7135.375,60.362,60.362,597.286,288,585.866,1.388,0.998,7.501,1.02,12.729,0.252,0.951,0.985
4.161,12,14725.118,1547.471,7810.467,113.791,113.791,652.061,288,612.002,1.656,0.998,8.917,1.022,17.663,0.35,0.951,0.985
5.14,15,21637.858,1924.33,8502.941,175.319,175.319,721.064,288,643.554,2.076,0.998,11.084,1.026,25.785,0.51,0.951,0.985
6.175,18,29795.487,2307.296,8837.617,246.269,246.269,788.695,288,673.906,2.498,0.998,13.22,1.03,35.005,0.693,0.951,0.985
7.148,21,38978.678,2678.079,9136.941,332.132,332.132,843.703,288,697.901,2.958,0.998,15.51,1.035,45.033,0.892,0.951,0.985
8.206,24,50997.624,3087.627,9321.584,438.025,438.025,941.075,288,739.817,3.568,0.998,18.422,1.041,61.433,1.216,0.951,0.985
9.3,27,72770.67,3560.426,9785.095,645.064,645.064,1105.665,288,787.313,4.487,0.998,22.544,1.049,91.416,1.81,0.951,0.985
1.138,3,6851.723,1387.759,6734.169,9.843,9.843,649.152,288,579.397,1.325,0.998,7.183,1.019,0,0.297,0.951,0.986
2.088,6,6049.323,1351.3,6838.892,23.644,23.644,607.996,288,575.992,1.297,0.998,7.028,1.019,21.871,0.265,0.951,0.986
3.144,9,8380.271,1386.763,7137.971,60.372,60.372,596.471,288,585.717,1.388,0.998,7.494,1.02,12.695,0.251,0.951,0.986
4.161,12,14725.179,1547.472,7812.492,113.796,113.796,651.179,288,611.841,1.655,0.998,8.908,1.022,17.621,0.349,0.951,0.986
5.14,15,21638.167,1924.331,8503.86,175.296,175.296,720.091,288,643.373,2.076,0.998,11.072,1.026,25.729,0.509,0.951,0.986
6.175,18,29795.892,2307.291,8838.657,246.298,246.298,787.593,288,673.685,2.498,0.998,13.207,1.03,34.933,0.692,0.951,0.986
7.148,21,38978.202,2678.08,9137.448,332.037,332.037,842.672,288,697.731,2.957,0.998,15.493,1.035,44.952,0.89,0.951,0.986
8.206,24,50997.52,3087.625,9321.941,438.139,438.139,940.055,288,739.657,3.567,0.998,18.401,1.041,61.337,1.214,0.951,0.986
9.3,27,72772.093,3560.423,9785.857,644.768,644.768,1104.787,288,787.177,4.485,0.998,22.518,1.049,91.312,1.808,0.951,0.986
1.138,3,7450.7,1362.953,6721.416,8.398,8.398,671.546,288,580.704,1.334,0.998,7.245,1.019,11.593,0.333,0.951,0.987
2.088,6,5978.152,1350.665,6841.009,23.528,23.528,605.424,288,575.559,1.295,0.998,7.008,1.019,22.01,0.263,0.951,0.987
3.144,9,8380.353,1386.764,7140.562,60.362,60.362,595.658,288,585.568,1.388,0.998,7.487,1.02,12.661,0.251,0.951,0.987
4.161,12,14725.284,1547.472,7814.521,113.807,113.807,650.3,288,611.681,1.655,0.998,8.899,1.022,17.579,0.348,0.951,0.987
5.14,15,21638.124,1924.334,8504.77,175.295,175.295,719.117,288,643.192,2.075,0.998,11.061,1.026,25.674,0.508,0.951,0.987
6.175,18,29796.181,2307.282,8839.691,246.343,246.343,786.496,288,673.465,2.498,0.998,13.193,1.03,34.861,0.69,0.951,0.987
7.148,21,38977.87,2678.079,9137.955,332.127,332.127,841.644,288,697.562,2.957,0.998,15.476,1.035,44.871,0.888,0.951,0.987
8.206,24,50997.407,3087.623,9322.298,438.026,438.026,939.037,288,739.498,3.566,0.998,18.38,1.041,61.241,1.212,0.951,0.987
9.3,27,72772.935,3560.424,9786.607,645.057,645.057,1103.908,288,787.042,4.484,0.998,22.491,1.049,91.208,1.806,0.951,0.987
1.138,3,7107.82,1341.276,6710.095,7.172,7.172,667.124,288,578.945,1.319,0.998,7.161,1.019,22.211,0.333,0.951,0.988
2.088,6,5644.773,1347.91,6841.866,23.022,23.022,596.417,288,574.093,1.284,0.998,6.941,1.019,22.742,0.253,0.951,0.988
3.144,9,8380.471,1386.764,7143.157,60.369,60.369,594.846,288,585.419,1.387,0.998,7.479,1.02,12.628,0.25,0.951,0.988
4.161,12,14725.411,1547.473,7816.555,113.804,113.804,649.423,288,611.521,1.655,0.998,8.89,1.022,17.537,0.347,0.951,0.988
5.14,15,21638.461,1924.335,8505.691,175.32,175.32,718.149,288,643.012,2.075,0.998,11.05,1.026,25.618,0.507,0.951,0.988
6.175,18,29796.476,2307.274,8840.725,246.351,246.351,785.401,288,673.246,2.497,0.998,13.179,1.03,34.79,0.689,0.951,0.988
7.148,21,38977.552,2678.076,9138.462,332.109,332.109,840.619,288,697.393,2.956,0.998,15.46,1.035,44.791,0.887,0.951,0.988
8.206,24,50997.29,3087.621,9322.654,438.113,438.113,938.022,288,739.339,3.565,0.998,18.359,1.041,61.146,1.211,0.951,0.988
9.3,27,72773.322,3560.429,9787.348,644.897,644.897,1103.03,288,786.907,4.483,0.998,22.464,1.049,91.104,1.803,0.951,0.988
1.138,3,6325.587,1326.276,6702.632,6.334,6.334,649.203,288,575.728,1.293,0.998,7.011,1.019,28.278,0.316,0.951,0.989
2.088,6,5659.9,1348.166,6844.581,23.075,23.075,595.957,288,574.032,1.284,0.998,6.938,1.019,22.7,0.252,0.951,0.989
3.144,9,8380.594,1386.765,7145.753,60.377,60.377,594.037,288,585.27,1.387,0.998,7.472,1.02,12.594,0.249,0.951,0.989
4.161,12,14725.508,1547.473,7818.587,113.809,113.809,648.549,288,611.361,1.655,0.998,8.881,1.022,17.495,0.346,0.951,0.989
5.14,15,21638.669,1924.337,8506.608,175.333,175.333,717.182,288,642.832,2.075,0.998,11.038,1.026,25.563,0.506,0.951,0.989
6.175,18,29796.735,2307.265,8841.756,246.273,246.273,784.31,288,673.027,2.497,0.998,13.166,1.03,34.718,0.687,0.951,0.989
7.148,21,38977.226,2678.075,9138.969,332.147,332.147,839.597,288,697.225,2.956,0.998,15.443,1.035,44.711,0.885,0.951,0.989
8.206,24,50997.204,3087.618,9323.009,438.053,438.053,937.011,288,739.182,3.564,0.998,18.338,1.041,61.051,1.209,0.951,0.989
9.3,27,72774.147,3560.43,9788.09,645.135,645.135,1102.156,288,786.773,4.482,0.998,22.437,1.049,91,1.801,0.951,0.989
1.138,3,4833.55,1312.648,6695.363,5.583,5.583,612.261,288,569.929,1.247,0.998,6.75,1.019,32.888,0.275,0.951,0.99
2.088,6,5435.012,1346.949,6846.385,22.855,22.855,589.509,288,573.065,1.277,0.998,6.895,1.019,23.17,0.245,0.951,0.99
3.144,9,8380.651,1386.766,7148.345,60.378,60.378,593.228,288,585.121,1.387,0.998,7.465,1.02,12.56,0.249,0.951,0.99
4.161,12,14725.498,1547.474,7820.612,113.809,113.809,647.675,288,611.201,1.655,0.998,8.873,1.022,17.453,0.345,0.951,0.99
5.14,15,21638.493,1924.34,8507.515,175.3,175.3,716.215,288,642.651,2.074,0.998,11.027,1.026,25.507,0.505,0.951,0.99
6.175,18,29797.016,2307.258,8842.79,246.276,246.276,783.222,288,672.808,2.496,0.998,13.152,1.03,34.647,0.686,0.951,0.99
7.148,21,38976.879,2678.075,9139.475,332.155,332.155,838.578,288,697.057,2.955,0.998,15.426,1.035,44.631,0.884,0.951,0.99
8.206,24,50997.018,3087.619,9323.364,438.02,438.02,936.002,288,739.024,3.564,0.998,18.317,1.041,60.956,1.207,0.951,0.99
