1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,y
-119,8,-0.24,0.29,-1.4,-22,8,0.019,-1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.025
-437,-75,0.63,-0.14,-1.6,-14,23,0.028,1.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,-1.00E-04,0,0,0,-3.00E-04,0.02
515,16,0.45,0.26,-0.3,-12,-4,0.01,-4,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.024
-178,3,0.15,0.15,0.6,-5,-17,-0.002,0,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.015
119,32,0.1,0.15,-0.2,-14,-7,-0.015,-0.5,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.021
556,-25,-0.08,0.03,-0.9,-12,4,0.009,-0.3,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.025
286,-31,0.23,-0.1,-0.2,-12,16,0.013,0,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.019
-52,-29,0.1,0.12,0.3,-9,-10,-0.011,-0.4,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.017
-288,3,0.02,0.26,-1.3,-21,1,-0.008,-0.2,-0.0016,-0.0017,-0.0017,-0.0017,1.00E-04,0,0,0,-0.0017,0.027
-47,6,0.07,-0.01,0.3,-6,2,0.001,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.019
-45,-18,0.2,-0.05,-1.1,-7,6,0.007,-0.1,-4.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,-1.00E-04,0,0,0,-3.00E-04,0.021
-38,-22,0.45,0.05,-0.6,-10,-1,0.005,-0.2,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.019
706,-49,-0.34,-0.08,-0.7,-7,6,0.011,0.9,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.018
115,-20,-0.18,0.01,-0.1,-6,1,-0.004,-0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.023
152,12,0.28,0.11,1.7,-11,-7,-0.016,0,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.021
239,-16,0.31,-0.02,-0.2,-16,13,0.018,0,-8.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,-2.00E-04,0,0,0,-7.00E-04,0.021
-49,-14,0.44,0.02,-0.1,-7,-1,0.007,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-3.00E-04,-2.00E-04,0,-2.00E-04,0,-3.00E-04,0.02
-242,-41,-0.25,0.03,0.2,-19,7,0.018,1.2,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,1.00E-04,0,-8.00E-04,0.017
47,62,0.35,0.03,0.4,-8,-2,-0.002,0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.02
535,17,0.11,0.14,0.9,-14,-10,-0.01,0.6,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.022
-184,5,0.06,0.15,0.9,-12,-12,-0.016,0.3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.02
-77,-6,-0.05,0.28,1.3,-18,-13,-0.013,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.027
-55,-35,-0.31,0.08,-0.9,-14,0,0.011,-0.2,-6.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,1.00E-04,0,0,0,-7.00E-04,0.02
-55,-45,-0.09,0.08,-0.6,-6,-9,0.012,-0.1,-2.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,-1.00E-04,0,0,0,-2.00E-04,0.015
97,2,-0.08,0.16,-0.7,-14,-4,0.006,-0.5,-5.00E-04,-6.00E-04,-6.00E-04,-7.00E-04,1.00E-04,0,1.00E-04,0,-7.00E-04,0.022
367,-13,-0.06,0.06,-1,-14,2,0.01,-0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.02
89,-15,-0.31,-0.05,0.4,-7,5,-0.005,-0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.024
294,-22,-0.61,0.08,-0.7,-16,3,-0.011,0,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.021
59,29,0.44,0.09,-0.1,-8,-7,0.007,-0.2,-7.00E-04,-5.00E-04,-5.00E-04,-4.00E-04,-3.00E-04,0,-2.00E-04,0,-4.00E-04,0.024
208,1,0.03,0.06,-0.3,-12,0,0.009,-0.2,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.029
-119,-11,-0.18,0.04,2.7,-16,8,-0.016,0,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.02
-456,-4,-0.15,0.21,0.9,-13,-24,-0.001,1.8,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.019
23,-11,0.22,0.14,0.4,-10,-12,-0.004,-0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.018
100,-22,0.12,0.03,1.7,-4,-3,-0.014,-0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.019
66,-4,0.35,0.1,-1,-17,1,0.017,0.3,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.021
-726,-53,-0.29,0.11,-0.4,-10,-7,-0.009,-0.3,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.021
-166,-37,0.07,0.06,1.2,-13,0,0.01,0.2,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.019
-11,-51,-0.22,-0.07,-0.8,-9,10,0.011,0,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.017
-7,14,-0.03,0.17,1.9,-11,-18,-0.025,0.5,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.018
-55,-23,0.23,0.08,-0.2,-7,-7,-0.003,-0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.018
-586,5,0.21,0.22,0.6,-15,-8,-0.012,-1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.026
322,-23,0.23,-0.04,-0.5,-13,11,0.011,0,-7.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,-2.00E-04,0,0,0,-6.00E-04,0.019
236,-4,0.38,0.16,-0.7,-12,-5,0.022,-3.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,-1.00E-04,0,0,0,-3.00E-04,0.02
-314,-92,-0.39,-0.03,-0.3,-10,8,0.014,0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.015
-203,-14,-0.31,0.06,0.4,-16,5,-0.01,0.2,-0.0011,-0.0011,-0.0011,-0.0011,1.00E-04,0,0,0,-0.0011,0.018
298,-6,0.1,-0.09,-0.7,-7,10,0.004,-0.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.019
426,19,0.21,0.04,-1.1,-12,3,0.009,-0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.019
252,15,-0.98,0.3,-0.5,-19,-18,0.006,1.5,-0.0011,-0.0012,-0.0012,-0.0012,1.00E-04,0,0,0,-0.0012,0.025
280,-1,0.17,0.01,0.7,-9,2,-0.006,-0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.02
-219,-10,0.15,0.07,0.6,-5,-7,-0.006,-0.1,-5.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,-1.00E-04,0,0,0,-4.00E-04,0.019
222,-25,-0.04,0.02,0.8,-15,9,0.015,0,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.02
-54,5,-0.08,0.27,0.8,-10,-27,-0.02,-0.7,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.02
-275,-10,0.34,0.03,-1.8,-9,-2,0.018,-0.1,-4.00E-04,-3.00E-04,-3.00E-04,-2.00E-04,-2.00E-04,0,-2.00E-04,0,-2.00E-04,0.019
-240,-28,0.66,0.08,0.8,-12,1,-0.008,-0.4,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.019
-225,-6,-0.65,0.12,-0.4,-11,-8,-0.007,-0.3,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.017
273,-4,0.2,-0.06,-0.5,-9,9,0.001,-0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.018
53,-37,-0.44,-0.09,1.3,-14,16,-0.008,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.029
-300,-26,-0.34,-0.19,0.3,-6,5,-0.01,1.6,-8.00E-04,-9.00E-04,-9.00E-04,-0.0011,1.00E-04,0,2.00E-04,0,-0.0011,0.044
-764,9,0.31,-0.02,0.7,-19,14,-0.002,1.8,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.023
-48,-3,-0.2,0.27,-1.6,-21,-12,0.024,1.4,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,1.00E-04,0,0,0,-9.00E-04,0.025
343,-6,0.13,-0.06,-0.3,-6,7,0.003,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.022
192,-30,0.3,0.18,2.7,-18,4,-0.018,-0.7,-0.0023,-0.0021,-0.0021,-0.0021,-2.00E-04,0,0,0,-0.0021,0.037
-111,-11,0.11,0.01,0.7,-7,1,-0.007,0,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.019
-192,-21,-0.28,0.14,0.8,-17,-2,-0.016,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.018
154,-31,0.25,-0.03,-2,-18,17,0.037,0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.023
128,3,0.07,0.11,-0.2,-13,-4,0.01,-0.8,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.025
217,44,0.23,0.18,0.8,-6,-15,0.003,-1.6,-4.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,-1.00E-04,0,0,0,-3.00E-04,0.022
-73,-47,-0.3,-0.04,-0.8,-11,8,-0.006,0,-5.00E-04,-7.00E-04,-7.00E-04,-8.00E-04,1.00E-04,0,1.00E-04,0,-8.00E-04,0.018
174,-7,0.14,-0.04,-1,-12,10,0.027,-0.2,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.019
-416,-24,0.13,0.07,0.8,-7,-7,-0.014,-0.2,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.018
143,-27,0.22,0.18,0,-6,-19,-0.003,0.3,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.02
171,1,0.25,-0.01,0.8,-8,4,0.001,-0.3,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.019
259,6,-0.18,-0.04,0.8,-6,5,-0.004,-0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.019
387,-51,-0.34,-0.08,-0.6,-22,26,0.035,0.3,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.045
19,-19,-0.06,0.09,1.2,-18,6,0,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.03
-21,9,0.35,-0.03,-0.4,-13,15,0.016,-1,-0.0014,-0.001,-0.001,-8.00E-04,-5.00E-04,0,-3.00E-04,0,-8.00E-04,0.031
-787,-16,0.05,0.08,1.9,-5,-6,-0.021,-0.8,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.017
435,29,0.17,0.06,0.3,-6,-7,-0.005,0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.018
16,-14,-0.4,0.13,0.6,-15,1,0.006,-0.1,-0.0013,-0.0015,-0.0015,-0.0015,3.00E-04,0,0,0,-0.0015,0.04
615,16,-0.05,0.05,-0.6,-7,-6,0.005,-0.2,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,-1.00E-04,0,0,0,-4.00E-04,0.018
233,-13,0.25,0.17,-0.5,-7,-10,0.009,-3.2,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,-1.00E-04,0,0,0,-3.00E-04,0.019
56,3,0.02,0.04,-1.5,-8,-2,0.01,0,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,-1.00E-04,0,0,0,-4.00E-04,0.02
512,-5,-0.19,0.1,-1,-17,6,0.01,-0.2,-0.0013,-0.0014,-0.0014,-0.0015,1.00E-04,0,1.00E-04,0,-0.0015,0.045
85,21,0.62,0.13,1.4,-10,-12,-0.025,-0.2,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.019
45,8,-0.16,0.19,0.4,-13,-15,-0.015,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.02
479,-8,0.44,-0.01,-0.4,-11,7,0.008,-0.3,-7.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,-3.00E-04,0,0,0,-5.00E-04,0.02
-332,-37,-0.24,0.05,0.5,-6,-6,0.005,-0.4,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.017
428,-8,0.03,0.07,-0.6,-13,2,0.009,-0.7,-5.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,1.00E-04,0,-6.00E-04,0.021
-212,9,0.08,0.07,0.6,-5,-7,-0.001,0,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,-2.00E-04,0,0,0,-4.00E-04,0.019
78,-52,-0.24,0.17,-0.2,-19,1,-0.016,-0.2,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,0.027
-250,-13,0.4,-0.02,0.3,-11,8,0.012,-0.9,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.018
-200,-52,-0.15,0.09,-0.7,-17,6,0.007,-1.1,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.022
-185,-23,0.36,0.09,0.8,-16,3,0.007,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.03
74,-11,-0.57,0.17,-0.2,-10,-13,-0.001,-0.6,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.019
34,11,0.17,0.09,1.7,-4,-11,-0.01,-0.2,-5.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,-2.00E-04,0,0,0,-4.00E-04,0.019
-394,-11,0.02,0.11,1,-9,-7,-0.011,-0.8,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.024
-13,2,-0.07,0.1,1.6,-14,-3,0.015,-0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.023
230,-11,-0.25,-0.09,0.9,-8,10,-0.024,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.023
-334,-25,0.32,-0.01,1.1,-5,-8,-0.004,0.6,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.017
70,-15,-0.03,0.07,1,-5,-6,-0.014,-0.2,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.033
86,-55,-0.39,-0.08,1.2,-12,11,-0.007,0.3,-0.0011,-0.0012,-0.0012,-0.0013,1.00E-04,0,1.00E-04,0,-0.0013,0.03
-270,-29,-0.32,0.04,-0.6,-7,-3,0.004,-0.3,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.015
-114,-25,0.4,0.02,-0.5,-6,-2,0.004,-0.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.023
-300,21,-0.09,-0.07,1.4,-15,-6,-0.004,3.9,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.018
10,-20,0.29,0.02,-0.6,-8,0,0.009,-0.2,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.02
-3,-62,0.04,-0.17,-1.3,-11,24,0.022,-0.3,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.017
149,-14,0.41,-0.16,-0.3,-9,20,0.015,-0.2,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,-1.00E-04,0,0,0,-3.00E-04,0.017
-54,-41,-0.07,-0.04,1.4,-5,4,-0.007,0,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.018
-200,-27,0.28,0.12,1.1,-14,-13,-0.031,2.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.019
8,2,0.37,0.12,0.7,-15,1,0.004,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.034
-103,-5,0.24,0.16,1.5,-9,-13,-0.007,-0.2,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.025
-137,-4,-0.19,0.17,0.3,-11,-15,-0.021,0.2,-9.00E-04,-0.001,-0.001,-0.001,1.00E-04,0,0,0,-0.001,0.019
308,-12,0.04,-0.08,0.2,-10,12,0.001,-0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.018
-148,-60,-0.3,0.01,-1.7,-14,4,-0.004,-0.4,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.017
4,-7,0.11,0.14,-2.3,-13,-9,0.022,0.5,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.022
132,-7,-0.26,0.01,1,-6,0,-0.016,-0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.019
26,-11,-0.35,-0.02,0.3,-13,8,-0.01,0.1,-8.00E-04,-0.001,-0.001,-0.001,2.00E-04,0,0,0,-0.001,0.019
-129,-23,-0.07,-0.15,0.4,-11,4,-0.007,2.6,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.018
227,-9,0.15,0.01,0.1,-13,4,0.01,0.3,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.019
104,23,0.35,0.13,0.6,-5,-14,0.005,-0.1,-3.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,-1.00E-04,0,0,0,-2.00E-04,0.019
567,2,-0.78,0.26,1.3,-18,-12,-0.028,-0.6,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.024
-320,-46,-0.65,-0.07,0.1,-11,2,-0.028,3.7,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.017
-218,45,-0.2,0.33,0.6,-11,-32,-0.016,0.5,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.022
369,-2,-0.1,-0.09,-0.4,-6,11,-0.001,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.02
-334,-10,-0.23,0.07,0.7,-12,-4,0.001,0.3,-7.00E-04,-7.00E-04,-7.00E-04,-8.00E-04,0,0,1.00E-04,0,-8.00E-04,0.021
-355,-48,-0.46,0.04,0.2,-12,-8,-0.027,1.6,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.02
360,18,-0.02,0.04,-0.5,-10,1,0.003,0,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.022
142,-32,-0.16,0.2,0.3,-18,-4,-0.024,-0.2,-0.0021,-0.0021,-0.0021,-0.0021,0,0,0,0,-0.0021,0.032
-294,47,0.33,0.04,0.8,-7,-4,0.002,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,-1.00E-04,0,0,0,-4.00E-04,0.02
-28,2,0.44,0.02,-0.2,-14,7,0.006,-0.2,-8.00E-04,-8.00E-04,-8.00E-04,-7.00E-04,-2.00E-04,0,-2.00E-04,0,-7.00E-04,0.019
-151,10,0.2,0.11,-0.5,-6,-11,0.008,-0.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.019
2,30,0.26,0.08,2.7,-13,-2,-0.026,-0.2,-0.0013,-0.0012,-0.0012,-0.0012,-2.00E-04,0,0,0,-0.0012,0.02
-117,-2,0.19,0.04,-0.3,-7,-4,0.003,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.015
70,-27,0.22,0.13,0.2,-18,4,-0.003,-0.5,-0.0013,-0.0011,-0.0011,-0.0011,-3.00E-04,0,-2.00E-04,0,-0.0011,0.02
-207,1,0.49,0.09,-0.8,-11,-12,-0.005,0,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.018
-83,-28,0.8,0.03,1.3,-12,5,0,0.8,-7.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,-2.00E-04,0,0,0,-6.00E-04,0.018
116,36,0.41,0.1,-0.2,-13,-8,0.018,0.8,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.02
-160,-4,-0.22,0.07,-1,-14,-2,0.011,0.7,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.018
180,-23,-0.03,-0.03,0.1,-6,4,0.004,-0.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.018
-54,-2,0.2,0.24,0,-16,-13,-0.003,0,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.027
18,-13,-0.04,0.18,-0.5,-10,-12,0.001,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.034
-206,-32,-0.36,0.04,1.1,-14,5,-0.012,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.022
-792,12,-0.19,-0.11,1.3,-14,11,-0.008,3.7,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.017
389,-15,-0.39,-0.06,0.8,-5,2,0.005,1.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.02
122,-9,-0.29,0.06,-0.1,-11,-1,0.002,-0.5,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.021
-303,-17,-0.47,0.18,1.3,-10,-17,-0.03,-0.1,-9.00E-04,-0.0011,-0.0011,-0.0012,1.00E-04,0,1.00E-04,0,-0.0012,0.018
-193,-8,0.11,0.11,-0.2,-10,-8,0.002,-0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.021
-70,-11,-0.16,0.01,-1.7,-8,2,0.005,0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.033
137,-40,0.07,-0.08,-1.3,-7,10,0.007,-0.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.018
694,-13,0.24,-0.15,0.9,-9,19,0.006,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.018
25,-30,-0.25,-0.02,0.5,-6,3,-0.018,-0.2,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,1.00E-04,0,0,0,-7.00E-04,0.018
-209,28,-0.41,0.11,0.3,-13,0,-0.006,-0.9,-9.00E-04,-0.0012,-0.0012,-0.0012,2.00E-04,0,0,0,-0.0012,0.027
-15,-46,0.3,0.01,1.7,-10,2,-0.013,0.4,-0.0011,-0.001,-0.001,-0.001,-2.00E-04,0,-2.00E-04,0,-0.001,0.025
-53,-15,0.29,-0.05,-1.6,-8,7,0.007,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,-1.00E-04,0,0,0,-4.00E-04,0.018
-26,-8,-0.17,0.02,0.5,-6,-3,-0.003,0.2,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,-1.00E-04,0,0,0,-5.00E-04,0.018
-193,20,0.36,0,-1.5,-14,9,0.024,0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.02
-109,14,-0.76,0.24,-0.5,-19,-6,0.021,0,-0.0011,-0.0012,-0.0012,-0.0012,1.00E-04,0,0,0,-0.0012,0.03
494,0,0.08,0.05,1.7,-11,1,-0.011,-0.6,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.021
-74,4,0.42,0.29,-0.5,-19,-10,-0.016,-0.1,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,0,-0.0019,0.029
424,-15,0.46,0.33,-0.2,-11,-21,-0.002,-2.8,-7.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,-2.00E-04,0,0,0,-6.00E-04,0.023
327,-3,0.25,0.13,0.5,-10,-10,-0.011,-0.4,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.021
-44,-23,-0.02,0.23,-0.7,-20,-8,-0.016,0,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.021
13,-37,-0.28,-0.01,0.4,-8,2,-0.006,-0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.022
157,-7,-0.3,0.15,0.2,-13,-11,-0.013,0.1,-9.00E-04,-0.001,-0.001,-0.001,1.00E-04,0,0,0,-0.001,0.019
52,3,-0.1,-0.05,0.8,-10,6,-0.009,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.032
427,-20,-0.07,0.01,0.9,-8,1,0.003,0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.019
415,-31,0.08,0.04,0.8,-12,4,-0.008,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.045
