Date,Suburb,Rooms,Type,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price
23/09/2017,Richmond,3,h,VB,Jellis,2.4,3121,3,1,1,300,,,,-37.81981,145.00539,Northern Metropolitan,14949,1900000
23/09/2017,Richmond,1,u,VB,Marshall,2.4,3121,1,1,1,4425,51,2012,,-37.82009,145.0038,Northern Metropolitan,14949,400000
23/09/2017,Ringwood,4,h,PI,Carter,19.9,3134,4,2,2,657,,,,-37.79053,145.2472,Eastern Metropolitan,7785,999999
23/09/2017,Ringwood North,5,h,SP,Sell,19.9,3134,5,3,2,649,,,,-37.78958,145.23886,Eastern Metropolitan,3619,1100000
23/09/2017,Rosanna,3,h,VB,Fletchers,8.9,3084,3,1,2,648,,,,-37.74738,145.07698,Eastern Metropolitan,3540,1100000
23/09/2017,Rosanna,3,h,S,Philip,8.9,3084,3,1,2,690,,,,-37.72998,145.06134,Eastern Metropolitan,3540,850000
23/09/2017,Roxburgh Park,3,h,S,Ray,20.6,3064,3,2,2,245,134,2004,,-37.62191,144.92158,Northern Metropolitan,5833,426000
23/09/2017,Sandringham,4,t,VB,hockingstuart,15.2,3191,4,2,1,173,184,2010,,-37.94723,145.02268,Southern Metropolitan,4497,1050000
23/09/2017,Seddon,2,h,S,hockingstuart,5.1,3011,2,1,0,298,88,1900,,-37.80257,144.88811,Western Metropolitan,2417,680000
23/09/2017,South Melbourne,2,t,S,Cayzer,1.9,3205,2,2,1,336,,,,-37.83401,144.96654,Southern Metropolitan,5943,817000
23/09/2017,South Melbourne,2,h,S,Marshall,1.9,3205,2,1,,128,95,1890,,-37.83281,144.96633,Southern Metropolitan,5943,1151000
23/09/2017,South Morang,4,h,S,HAR,20.5,3752,4,2,2,444,187,2008,,-37.63534,145.09081,Northern Metropolitan,7969,658500
23/09/2017,Springvale,3,h,S,iSell,20.8,3171,3,1,4,720,140,1955,,-37.94434,145.16289,South-Eastern Metropolitan,7412,881000
23/09/2017,St Albans,3,h,S,Harcourts,14,3021,3,1,1,690,,,,-37.74295,144.81009,Western Metropolitan,14042,645000
23/09/2017,St Albans,3,h,S,YPA,14,3021,3,1,,546,,,,-37.7502,144.80626,Western Metropolitan,14042,549500
23/09/2017,St Helena,3,h,S,Buckingham,16.1,3088,3,2,2,684,150,1985,,-37.68969,145.12366,Eastern Metropolitan,915,897000
23/09/2017,St Kilda,4,h,S,Marshall,5,3182,4,2,1,324,265,1890,,-37.86569,144.97919,Southern Metropolitan,13240,2680000
23/09/2017,St Kilda,2,h,VB,Marshall,5,3182,2,1,,106,134,1900,,-37.86191,144.98655,Southern Metropolitan,13240,1000000
23/09/2017,Strathmore,3,h,S,Considine,8.2,3041,3,1,3,492,134,,,-37.73084,144.92238,Western Metropolitan,3284,810000
23/09/2017,Strathmore,4,h,S,Nelson,8.2,3041,4,3,2,224,,1950,,-37.73545,144.92164,Western Metropolitan,3284,1625000
23/09/2017,Sunbury,3,h,S,One,31.7,3429,3,2,1,729,167,2001,,-37.5877,144.73734,Western Metropolitan,14092,657500
23/09/2017,Sunbury,3,h,S,Raine,31.7,3429,3,2,1,1058,,,,-37.57858,144.72349,Western Metropolitan,14092,778000
23/09/2017,Sunbury,5,h,S,YPA,31.7,3429,5,3,2,615,208,2000,,-37.59115,144.72581,Western Metropolitan,14092,675000
23/09/2017,Sunbury,4,h,S,YPA,31.7,3429,4,2,2,738,192,2000,,-37.58457,144.70005,Western Metropolitan,14092,605000
23/09/2017,Sunbury,4,h,S,YPA,31.7,3429,4,2,1,1007,116,1980,,-37.57231,144.70429,Western Metropolitan,14092,600000
23/09/2017,Sunshine North,4,h,S,Bells,10.5,3020,4,2,2,400,,,,-37.76586,144.85193,Western Metropolitan,4217,895000
23/09/2017,Sunshine West,3,h,SP,YPA,10.5,3020,3,2,1,156,,,,-37.79498,144.79545,Western Metropolitan,6763,555000
23/09/2017,Surrey Hills,3,h,S,Harcourts,10.2,3127,3,2,0,843,,,,-37.82195,145.08968,Southern Metropolitan,5457,2350000
23/09/2017,Surrey Hills,4,h,S,Marshall,10.2,3127,4,3,2,416,256,2014,,-37.82671,145.11068,Southern Metropolitan,5457,1910000
23/09/2017,Taylors Lakes,4,h,S,Barry,15.5,3038,4,2,2,712,364,1998,,-37.68646,144.77247,Western Metropolitan,5336,751000
23/09/2017,Taylors Lakes,3,h,S,Brad,15.5,3038,3,2,2,657,,,,-37.71176,144.80271,Western Metropolitan,5336,600000
23/09/2017,Taylors Lakes,3,h,S,Purplebricks,15.5,3038,3,2,2,649,,,,-37.69616,144.78587,Western Metropolitan,5336,746000
23/09/2017,Templestowe,4,h,PI,Woodards,15.5,3106,4,2,2,520,170,1980,,-37.75436,145.11939,Eastern Metropolitan,6202,910000
23/09/2017,Templestowe Lower,4,h,S,Barry,12.4,3107,4,2,2,1128,,,,-37.76497,145.11077,Eastern Metropolitan,5420,1561000
23/09/2017,Templestowe Lower,3,h,VB,Barry,12.4,3107,3,2,2,838,,,,-37.76649,145.10623,Eastern Metropolitan,5420,1250000
23/09/2017,The Basin,3,h,S,iTRAK,27,3154,3,2,3,795,,,,-37.85229,145.30281,Eastern Metropolitan,1690,700000
23/09/2017,Thomastown,3,h,S,HAR,15.3,3074,3,1,1,573,,,,-37.67939,145.00143,Northern Metropolitan,7955,720000
23/09/2017,Vermont,4,h,S,Harcourts,17.2,3133,4,2,3,682,166,1973,,-37.84454,145.18881,Eastern Metropolitan,4181,1260000
23/09/2017,Vermont South,4,h,SP,Ray,17.2,3133,4,2,2,650,159,1980,,-37.84919,145.17436,Eastern Metropolitan,4280,1202000
23/09/2017,Wantirna,4,h,S,Ray,14.7,3152,4,2,2,601,,,,-37.86231,145.22633,Eastern Metropolitan,5424,920000
23/09/2017,Wantirna South,5,h,S,Barry,14.7,3152,5,2,2,796,,,,-37.87079,145.22988,Eastern Metropolitan,7082,1400000
23/09/2017,Wantirna South,5,h,S,Ray,14.7,3152,5,2,4,738,258,1980,,-37.86328,145.21477,Eastern Metropolitan,7082,1180000
23/09/2017,Werribee,3,h,S,hockingstuart,14.7,3030,3,2,1,517,115,1985,,-37.89423,144.64131,Western Metropolitan,16166,515000
23/09/2017,Werribee,3,h,S,YPA,14.7,3030,3,1,1,454,,,,-37.88178,144.66125,Western Metropolitan,16166,430000
23/09/2017,West Footscray,3,h,PI,Hodges,6.4,3012,3,1,3,336,95,1950,,-37.79613,144.86742,Western Metropolitan,5058,840000
23/09/2017,West Footscray,3,h,SP,Jas,6.4,3012,3,1,2,377,,,,-37.79285,144.86969,Western Metropolitan,5058,879000
23/09/2017,Westmeadows,2,h,SP,YPA,16.5,3049,2,2,2,424,,,,-37.67909,144.87524,Northern Metropolitan,2474,560000
23/09/2017,Wheelers Hill,3,h,S,Buxton,16.7,3150,3,1,2,691,,,,-37.90823,145.16173,South-Eastern Metropolitan,7392,1025000
23/09/2017,Wheelers Hill,5,h,S,Ray,16.7,3150,5,2,2,790,291,1990,,-37.90001,145.18688,South-Eastern Metropolitan,7392,1660000
23/09/2017,Williamstown,3,h,S,Williams,6.8,3016,3,1,1,269,,,,-37.85808,144.89268,Western Metropolitan,6380,832000
23/09/2017,Wollert,2,t,S,Ray,25.5,3750,2,1,1,115,,,,-37.61379,145.03296,Northern Metropolitan,2940,401000
23/09/2017,Yarraville,3,h,PI,Jas,6.3,3013,3,1,1,479,128,1930,,-37.81279,144.87717,Western Metropolitan,6543,1360000
23/09/2017,Yarraville,3,h,PI,Sweeney,6.3,3013,3,2,2,277,,,,-37.81732,144.89091,Western Metropolitan,6543,1300000
23/09/2017,Yarraville,3,h,S,Village,6.3,3013,3,2,2,351,125,1910,,-37.81111,144.88759,Western Metropolitan,6543,1455000
16/09/2017,Aberfeldie,4,h,SP,Barry,7.5,3040,4,2,1,484,186,1950,,-37.7609,144.89886,Western Metropolitan,1543,1650000
16/09/2017,Albert Park,3,h,S,hockingstuart,3,3206,3,2,,152,161,1900,,-37.84662,144.95675,Southern Metropolitan,3280,1960000
16/09/2017,Altona,3,h,S,RT,11,3018,3,1,3,710,,,,-37.87182,144.816,Western Metropolitan,5301,1248500
16/09/2017,Altona North,3,h,S,Greg,9.4,3025,3,1,2,667,,,,-37.82872,144.84558,Western Metropolitan,5132,1001000
16/09/2017,Altona North,3,h,S,Greg,9.4,3025,3,1,2,549,,,,-37.84476,144.8472,Western Metropolitan,5132,770000
16/09/2017,Armadale,3,h,VB,hockingstuart,6.3,3143,3,1,,245,,,,-37.85335,145.01698,Southern Metropolitan,4836,1450000
16/09/2017,Armadale,3,t,SP,Marshall,6.3,3143,3,3,1,1889,141,1920,,-37.86109,145.01994,Southern Metropolitan,4836,1715000
16/09/2017,Ashburton,3,h,S,Jellis,10.2,3147,3,1,4,649,101,1950,,-37.87,145.08803,Southern Metropolitan,3052,1555000
16/09/2017,Aspendale,3,h,PI,Ray,21.5,3195,3,2,2,673,,,,-38.02094,145.09737,South-Eastern Metropolitan,2824,1300000
16/09/2017,Aspendale Gardens,3,h,S,Buxton,21.5,3195,3,2,2,587,,,,-38.02105,145.11982,South-Eastern Metropolitan,2243,870000
16/09/2017,Avondale Heights,2,u,S,Brad,9.5,3034,2,1,1,1150,,1970,,-37.77091,144.86571,Western Metropolitan,4502,470000
16/09/2017,Balwyn,3,h,S,Jellis,7.9,3103,3,2,2,679,203,1940,,-37.80576,145.06979,Southern Metropolitan,5682,2730000
16/09/2017,Balwyn North,3,h,S,Fletchers,9.7,3104,3,2,2,625,,,,-37.80245,145.07963,Southern Metropolitan,7809,2350000
16/09/2017,Balwyn North,2,u,S,Nelson,9.7,3104,2,1,1,132,,1960,,-37.79681,145.06903,Southern Metropolitan,7809,905000
16/09/2017,Beaumaris,5,h,S,Buxton,17.3,3193,5,4,4,1254,465,1980,,-37.97775,145.02754,Southern Metropolitan,5366,3778000
16/09/2017,Beaumaris,3,t,PI,Buxton,17.3,3193,3,3,2,725,,,,-37.98667,145.02796,Southern Metropolitan,5366,2030000
16/09/2017,Bentleigh,4,h,PI,Buxton,11.4,3204,4,2,2,689,,,,-37.93031,145.03816,Southern Metropolitan,6795,1450000
16/09/2017,Bentleigh,4,h,S,Jellis,11.4,3204,4,3,2,557,233,1940,,-37.92098,145.02422,Southern Metropolitan,6795,2210000
16/09/2017,Bentleigh East,4,h,S,Buxton,13.8,3165,4,2,2,648,,,,-37.90609,145.0551,Southern Metropolitan,10969,1520000
16/09/2017,Bentleigh East,3,h,VB,Jellis,13.8,3165,3,1,3,585,105,1960,,-37.92041,145.07901,Southern Metropolitan,10969,1070000
16/09/2017,Blackburn,5,h,VB,Jellis,13.4,3130,5,3,2,1003,270,1960,,-37.82665,145.1518,Eastern Metropolitan,5713,1900000
16/09/2017,Blackburn,4,h,VB,Noel,13.4,3130,4,2,2,628,287,2012,,-37.82942,145.16714,Eastern Metropolitan,5713,1850000
16/09/2017,Blackburn,3,h,VB,Noel,13.4,3130,3,1,2,700,,,,-37.82378,145.13778,Eastern Metropolitan,5713,1040000
16/09/2017,Blackburn South,4,h,S,Ray,13.4,3130,4,3,2,592,168,2017,,-37.84307,145.13419,Eastern Metropolitan,4387,1100000
16/09/2017,Bonbeach,4,t,S,hockingstuart,27,3196,4,3,2,353,222,2004,,-38.06189,145.11766,South-Eastern Metropolitan,2887,1830000
16/09/2017,Boronia,3,h,S,Fletchers,25,3155,3,1,1,439,112,1970,,-37.86205,145.25333,Eastern Metropolitan,9704,700000
16/09/2017,Box Hill,3,h,PI,Lindellas,10.9,3128,3,1,2,667,,,,-37.82132,145.12891,Eastern Metropolitan,4605,1725000
16/09/2017,Braybrook,3,h,S,Douglas,8.6,3019,3,1,2,620,93,1960,,-37.78311,144.85331,Western Metropolitan,3589,840000
16/09/2017,Brighton,3,t,PI,Buxton,10.5,3186,3,2,2,709,36,1960,,-37.91414,145.00527,Southern Metropolitan,10579,1960000
16/09/2017,Brighton,4,h,S,Jellis,10.5,3186,4,3,4,569,,,,-37.90192,145.00094,Southern Metropolitan,10579,2410000
16/09/2017,Brighton,3,h,S,Marshall,10.5,3186,3,1,3,287,110,1910,,-37.88879,144.99833,Southern Metropolitan,10579,1342000
16/09/2017,Brunswick,4,h,PI,Jellis,5.2,3056,4,2,2,317,288,2017,,-37.75792,144.97218,Northern Metropolitan,11918,1820000
16/09/2017,Brunswick,2,h,SP,Nelson,5.2,3056,2,1,1,132,77,1905,,-37.7697,144.96866,Northern Metropolitan,11918,911000
16/09/2017,Brunswick,1,u,VB,Nelson,5.2,3056,1,1,0,1250,,,,-37.77685,144.95188,Northern Metropolitan,11918,170000
16/09/2017,Brunswick,2,t,S,Stockdale,5.2,3056,2,1,1,82,2,,,-37.77761,144.96832,Northern Metropolitan,11918,640000
16/09/2017,Brunswick East,2,h,S,Nelson,4,3057,2,1,3,439,,,,-37.76766,144.97638,Northern Metropolitan,5533,1265000
16/09/2017,Brunswick East,2,h,S,Nelson,4,3057,2,2,1,224,89,1900,,-37.75995,144.97413,Northern Metropolitan,5533,950000
16/09/2017,Bulleen,4,h,VB,Jellis,10.8,3105,4,1,2,753,130,1960,,-37.77592,145.09714,Eastern Metropolitan,4480,1225000
16/09/2017,Bundoora,5,h,S,Barry,12.1,3083,5,3,2,659,179,2015,,-37.68591,145.07825,Northern Metropolitan,10175,1505000
16/09/2017,Bundoora,4,h,S,Ray,12.1,3083,4,2,2,538,144,1970,,-37.7002,145.06517,Northern Metropolitan,10175,730000
16/09/2017,Burwood,4,h,S,Buxton,10.4,3125,4,1,1,762,,,,-37.84162,145.10435,Southern Metropolitan,5678,1702000
16/09/2017,Burwood,5,h,S,Lindellas,10.4,3125,5,2,3,791,,1960,,-37.84352,145.11981,Southern Metropolitan,5678,1775000
16/09/2017,Burwood East,3,h,S,Barry,14.7,3151,3,1,1,590,,,,-37.85029,145.13846,Eastern Metropolitan,4048,980000
16/09/2017,Camberwell,5,h,VB,Jellis,7.7,3124,5,3,2,570,239,1926,,-37.84136,145.08149,Southern Metropolitan,8920,2450000
16/09/2017,Camberwell,3,h,S,Marshall,7.7,3124,3,2,2,593,,1991,,-37.83176,145.0652,Southern Metropolitan,8920,2770000
16/09/2017,Camberwell,6,h,SP,Noel,7.7,3124,6,3,2,794,283,1970,,-37.84317,145.05688,Southern Metropolitan,8920,2835000
16/09/2017,Carnegie,2,h,S,Jellis,10.1,3163,2,1,1,551,,,,-37.8926,145.05869,Southern Metropolitan,7822,1441000
16/09/2017,Carnegie,3,h,S,Ray,10.1,3163,3,2,2,560,,,,-37.893,145.05861,Southern Metropolitan,7822,1510000
16/09/2017,Carnegie,3,h,S,Ray,10.1,3163,3,2,2,338,147,2011,,-37.89235,145.04954,Southern Metropolitan,7822,1508000
16/09/2017,Carnegie,2,t,S,Woodards,10.1,3163,2,2,1,117,101,2007,,-37.88592,145.04781,Southern Metropolitan,7822,850000
16/09/2017,Carnegie,3,h,S,Woodards,10.1,3163,3,2,2,603,,,,-37.90206,145.05598,Southern Metropolitan,7822,1500000
16/09/2017,Carrum Downs,4,h,S,Harcourts,34.9,3201,4,2,2,549,,2005,,-38.09601,145.19633,South-Eastern Metropolitan,8060,609000
16/09/2017,Carrum Downs,3,h,S,Harcourts,34.9,3201,3,2,2,673,677,,,-38.1046,145.19339,South-Eastern Metropolitan,8060,578000
16/09/2017,Chelsea,3,h,S,Ray,27,3196,3,1,3,534,127,1970,,-38.04666,145.12354,South-Eastern Metropolitan,3906,875000
16/09/2017,Cheltenham,4,h,SP,Buxton,17.9,3192,4,2,2,582,,,,-37.97531,145.07943,Southern Metropolitan,9758,1200000
16/09/2017,Cheltenham,4,h,S,Nick,17.9,3192,4,2,2,594,,,,-37.9727,145.07016,Southern Metropolitan,9758,1165000
16/09/2017,Cheltenham,4,h,VB,O'Brien,17.9,3192,4,2,2,530,,,,-37.96531,145.08502,Southern Metropolitan,9758,920000
16/09/2017,Cheltenham,3,h,S,O'Brien,17.9,3192,3,1,2,541,,,,-37.96306,145.0803,Southern Metropolitan,9758,910000
16/09/2017,Cheltenham,3,h,S,Ray,17.9,3192,3,2,3,638,156,1960,,-37.95569,145.06588,Southern Metropolitan,9758,1201000
16/09/2017,Clayton,3,u,S,Buxton,16.7,3168,3,1,2,340,100,1955,,-37.92559,145.10804,South-Eastern Metropolitan,5837,810000
16/09/2017,Clayton,3,h,S,Darras,16.7,3168,3,1,2,1040,,,,-37.92614,145.11713,South-Eastern Metropolitan,5837,2950000
16/09/2017,Clayton South,3,h,S,C21,17.5,3169,3,1,4,591,,,,-37.93663,145.11236,South-Eastern Metropolitan,4734,850000
16/09/2017,Clifton Hill,4,h,PI,Nelson,3.6,3068,4,3,1,193,,,,-37.79395,144.98899,Northern Metropolitan,2954,1010000
16/09/2017,Clifton Hill,2,h,S,Nelson,3.6,3068,2,1,1,189,,,,-37.79335,144.98911,Northern Metropolitan,2954,980000
16/09/2017,Coburg,3,t,S,Brad,6.7,3058,3,1,1,771,104,2004,,-37.74701,144.96369,Northern Metropolitan,11204,880000
16/09/2017,Coburg,4,h,SP,Nelson,6.7,3058,4,2,2,301,209,2005,,-37.73697,144.97568,Northern Metropolitan,11204,975000
16/09/2017,Coburg North,3,h,S,Peter,6.7,3058,3,1,3,533,150,1960,,-37.72631,144.96274,Northern Metropolitan,3445,841000
16/09/2017,Collingwood,2,t,S,Chambers,2,3066,2,1,1,109,90,2001,,-37.79737,144.98492,Northern Metropolitan,4553,931000
16/09/2017,Collingwood,3,h,S,Jellis,2,3066,3,1,1,112,,,,-37.79556,144.98873,Northern Metropolitan,4553,1300000
16/09/2017,Craigieburn,3,h,S,hockingstuart,20.6,3064,3,2,2,255,184,2009,,-37.59735,144.91118,Northern Metropolitan,15510,492000
16/09/2017,Croydon,3,h,S,RW,23,3136,3,1,2,857,139,1960,,-37.80244,145.29711,Eastern Metropolitan,11925,858000
16/09/2017,Dandenong North,3,h,S,O'Brien,24.7,3175,3,1,5,556,105,1987,,-37.95788,145.21389,South-Eastern Metropolitan,8322,682000
16/09/2017,Deer Park,3,h,SA,HAR,14.8,3023,3,1,6,534,,,,-37.75504,144.77314,Western Metropolitan,6388,629500
16/09/2017,Dingley Village,4,h,S,Buxton,22.2,3172,4,2,2,566,234,2000,,-37.97215,145.12389,South-Eastern Metropolitan,3940,1281000
16/09/2017,Doncaster,3,t,S,McGrath,12.4,3108,3,2,1,170,139,2010,,-37.78267,145.14278,Eastern Metropolitan,9028,751000
16/09/2017,Doncaster East,5,h,S,Parkes,14.3,3109,5,3,3,751,439,1980,,-37.76431,145.17778,Eastern Metropolitan,10999,1330000
16/09/2017,Doveton,3,h,SP,C21,28.8,3177,3,1,2,585,101,1959,,-37.99515,145.23244,South-Eastern Metropolitan,3533,469000
16/09/2017,Doveton,3,h,SP,REMAX,28.8,3177,3,1,5,586,,,,-37.99161,145.23278,South-Eastern Metropolitan,3533,531000
16/09/2017,Eltham,3,h,S,Fletchers,18,3095,3,2,2,795,146,1960,,-37.72503,145.15142,Eastern Metropolitan,6990,915000
16/09/2017,Eltham,4,h,PI,Morrison,18,3095,4,2,2,782,,,,-37.70349,145.16281,Eastern Metropolitan,6990,1085000
16/09/2017,Eltham,4,h,S,Morrison,18,3095,4,2,2,1010,,,,-37.72881,145.13704,Eastern Metropolitan,6990,890000
16/09/2017,Elwood,3,h,VB,Marshall,7.2,3184,3,2,2,380,,1920,,-37.88922,144.9896,Southern Metropolitan,8989,1800000
16/09/2017,Epping,3,h,S,HAR,19.6,3076,3,2,4,614,,,,-37.64035,145.05624,Northern Metropolitan,10926,647000
16/09/2017,Epping,3,h,S,Love,19.6,3076,3,1,2,555,,,,-37.64417,145.04043,Northern Metropolitan,10926,600000
16/09/2017,Essendon,3,h,S,Brad,7.5,3040,3,1,2,658,183,1950,,-37.75009,144.89271,Western Metropolitan,9264,1150000
16/09/2017,Essendon,3,t,VB,Nelson,7.5,3040,3,1,1,116,,2001,,-37.73899,144.89291,Western Metropolitan,9264,770000
16/09/2017,Essendon North,3,u,S,Brad,8.2,3041,3,2,1,292,,,,-37.73727,144.8986,Western Metropolitan,1308,1170000
16/09/2017,Fairfield,3,h,SP,Love,5.7,3078,3,2,4,579,113,1960,,-37.77252,145.02546,Northern Metropolitan,2970,1300000
16/09/2017,Fairfield,4,h,S,McGrath,5.7,3078,4,1,1,368,148,1915,,-37.77167,145.02015,Northern Metropolitan,2970,1255000
16/09/2017,Fawkner,3,h,VB,Nelson,13.1,3060,3,2,2,350,,,,-37.69592,144.96381,Northern Metropolitan,5070,670000
16/09/2017,Fawkner,3,h,SP,Purplebricks,13.1,3060,3,2,2,588,,,,-37.69403,144.96674,Northern Metropolitan,5070,680000
16/09/2017,Fitzroy North,3,h,PI,McGrath,3.6,3068,3,2,,9338,,,,-37.78101,144.98843,Northern Metropolitan,6244,1400000
16/09/2017,Forest Hill,4,h,VB,Noel,15.4,3131,4,2,3,587,,,,-37.84154,145.17606,Eastern Metropolitan,4385,950000
16/09/2017,Frankston,4,h,S,O'Brien,38,3199,4,2,2,710,,,,-38.16802,145.14349,South-Eastern Metropolitan,17055,650000
16/09/2017,Frankston South,4,h,S,Eview,38,3199,4,2,2,536,180,1965,,-38.16363,145.11545,South-Eastern Metropolitan,7566,760000
16/09/2017,Frankston South,2,h,S,Ray,38,3199,2,1,2,894,,,,-38.16185,145.10976,South-Eastern Metropolitan,7566,910000
16/09/2017,Gisborne,6,h,SP,Raine,45.9,3437,6,2,2,1301,,,,-37.50733,144.58666,Northern Victoria,3376,650000
16/09/2017,Glen Iris,2,t,S,hockingstuart,7.3,3146,2,2,1,704,,,,-37.85698,145.04686,Southern Metropolitan,10412,965000
16/09/2017,Glen Iris,3,h,S,Jellis,7.3,3146,3,2,2,692,,,,-37.85672,145.09099,Southern Metropolitan,10412,1738000
16/09/2017,Glen Iris,2,h,S,Jellis,7.3,3146,2,2,1,241,,,,-37.86277,145.04012,Southern Metropolitan,10412,1366000
16/09/2017,Glen Iris,3,t,S,Noel,7.3,3146,3,2,1,344,,,,-37.85289,145.0944,Southern Metropolitan,10412,1333000
16/09/2017,Glen Waverley,5,h,S,Barry,16.7,3150,5,2,2,718,237,1980,,-37.8888,145.18692,Eastern Metropolitan,15321,1480000
16/09/2017,Glen Waverley,3,h,S,hockingstuart,16.7,3150,3,2,2,714,164,1973,,-37.88809,145.19011,Eastern Metropolitan,15321,1275000
16/09/2017,Glen Waverley,3,h,PI,Roger,16.7,3150,3,1,0,727,,,,-37.8763,145.17166,Eastern Metropolitan,15321,1750000
16/09/2017,Glenroy,2,h,PI,RW,11.2,3046,2,1,6,589,,,,-37.69708,144.92967,Northern Metropolitan,8870,605000
16/09/2017,Greensborough,3,h,S,Morrison,16.1,3088,3,2,2,587,200,1979,,-37.68569,145.10902,Northern Metropolitan,8524,922000
16/09/2017,Greensborough,4,h,S,Morrison,16.1,3088,4,2,2,734,211,1980,,-37.6929,145.1272,Northern Metropolitan,8524,865000
16/09/2017,Greenvale,5,h,PI,hockingstuart,20.4,3059,5,2,2,512,239,2014,,-37.6248,144.87612,Northern Metropolitan,4864,650000
16/09/2017,Hallam,3,h,S,REMAX,32.3,3803,3,1,3,819,,,,-38.00377,145.26161,South-Eastern Metropolitan,3728,661000
16/09/2017,Hampton,3,h,S,Buxton,13.8,3188,3,2,2,604,,,,-37.93105,144.99437,Southern Metropolitan,5454,2515000
16/09/2017,Hampton,4,h,VB,Buxton,13.8,3188,4,2,2,620,,1993,,-37.93478,145.01156,Southern Metropolitan,5454,2550000
16/09/2017,Hampton,4,h,PI,Follett,13.8,3188,4,2,2,412,423,1940,,-37.93598,145.01152,Southern Metropolitan,5454,1820000
16/09/2017,Hampton,3,h,VB,Hodges,13.8,3188,3,1,3,627,,,,-37.94515,145.01886,Southern Metropolitan,5454,1520000
16/09/2017,Hampton,3,h,S,Nick,13.8,3188,3,1,1,464,147,1948,,-37.93753,145.0102,Southern Metropolitan,5454,1450000
16/09/2017,Hampton East,2,t,VB,Buxton,13.8,3188,2,1,1,234,,,,-37.93522,145.02837,Southern Metropolitan,2356,875000
16/09/2017,Hampton East,3,h,PI,Jellis,13.8,3188,3,2,3,465,,,,-37.93524,145.03438,Southern Metropolitan,2356,1060000
16/09/2017,Hawthorn,4,h,S,Jellis,5.3,3122,4,3,2,649,227,1920,,-37.83508,145.0429,Southern Metropolitan,11308,2325000
16/09/2017,Hawthorn,3,h,VB,Marshall,5.3,3122,3,1,0,216,104,1890,,-37.82031,145.04043,Southern Metropolitan,11308,1450000
16/09/2017,Heidelberg West,3,h,S,Ray,8.8,3081,3,2,2,605,,,,-37.74591,145.04449,Eastern Metropolitan,2674,846000
16/09/2017,Hillside,4,h,S,Barry,18,3037,4,2,1,480,120,2003,,-37.70228,144.74316,Western Metropolitan,5556,628000
16/09/2017,Hillside,3,h,S,Prof.,18,3037,3,2,2,719,155,2000,,-37.6883,144.74225,Western Metropolitan,5556,645500
16/09/2017,Hoppers Crossing,4,h,S,hockingstuart,18.4,3029,4,2,2,872,,,,-37.87217,144.68746,Western Metropolitan,13830,723000
16/09/2017,Hoppers Crossing,4,h,SP,One,18.4,3029,4,2,2,452,134,1993,,-37.87517,144.67094,Western Metropolitan,13830,525000
16/09/2017,Hoppers Crossing,3,h,S,Reliance,18.4,3029,3,1,4,592,,,,-37.88157,144.69426,Western Metropolitan,13830,575000
16/09/2017,Jacana,3,h,S,Raine,14,3047,3,1,2,622,87,1960,,-37.68908,144.9116,Northern Metropolitan,851,626000
16/09/2017,Keilor,3,h,S,Barry,14.5,3036,3,2,2,725,225,1970,,-37.72465,144.8359,Western Metropolitan,2339,840000
16/09/2017,Keilor East,4,h,S,Nelson,11.7,3033,4,4,2,538,127,1990,,-37.74975,144.86895,Western Metropolitan,5629,1230000
16/09/2017,Keilor East,3,h,SP,Nelson,11.7,3033,3,1,2,613,,,,-37.7349,144.86225,Western Metropolitan,5629,933000
16/09/2017,Kew,4,h,S,Jellis,5.4,3101,4,3,2,481,,,,-37.81027,145.04476,Southern Metropolitan,10331,2375000
16/09/2017,Kew,3,h,S,Marshall,5.4,3101,3,2,2,460,,2000,,-37.80646,145.04651,Southern Metropolitan,10331,1950000
16/09/2017,Kew,5,h,PI,RT,5.4,3101,5,4,2,892,,1917,,-37.8142,145.05973,Southern Metropolitan,10331,5065000
16/09/2017,Kew East,3,h,VB,Jellis,7.3,3102,3,1,2,650,,,,-37.79235,145.04789,Southern Metropolitan,2671,1650000
16/09/2017,Kew East,3,h,VB,Jellis,7.3,3102,3,2,2,741,,,,-37.7955,145.05046,Southern Metropolitan,2671,2125000
16/09/2017,Kew East,2,h,PI,Jellis,7.3,3102,2,1,2,422,88,1940,,-37.79938,145.05662,Southern Metropolitan,2671,1325000
16/09/2017,Kew East,3,h,PI,Lindellas,7.3,3102,3,1,2,676,160,1925,,-37.79546,145.04533,Southern Metropolitan,2671,1975000
16/09/2017,Kingsville,4,h,SP,Jas,6.4,3012,4,1,0,276,118,1915,,-37.80774,144.88251,Western Metropolitan,1808,1140000
16/09/2017,Kingsville,3,h,PI,Jas,6.4,3012,3,2,2,275,282,1940,,-37.80592,144.8807,Western Metropolitan,1808,1000000
16/09/2017,Lalor,3,h,S,HAR,16.3,3075,3,1,1,852,,,,-37.67601,145.02955,Northern Metropolitan,8279,801000
