age,workclass,education_num,marital_status,occupation,relationship,race,gender,hours_per_week,native_country,capital,income_status
63,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,United-States,0,<=50K
43,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,-1887,>50K
58,Self-emp-not-inc,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0,<=50K
66,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,55,United-States,2050,<=50K
41,Private,10,Never-married,Craft-repair,Not-in-family,Other,Male,45,United-States,0,<=50K
26,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,0,<=50K
47,Private,11,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0,<=50K
55,Local-gov,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,<=50K
53,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,<=50K
17,Private,3,Never-married,Other-service,Other-relative,White,Male,48,Other,0,<=50K
30,Private,9,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,0,<=50K
49,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,0,<=50K
19,Private,9,Never-married,Sales,Unmarried,Other,Male,30,Other,0,<=50K
45,Private,9,Married-civ-spouse,Other-service,Husband,Other,Male,40,United-States,0,<=50K
26,Private,12,Never-married,Sales,Not-in-family,White,Male,40,United-States,0,<=50K
38,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,7298,>50K
36,State-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,7298,>50K
33,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,20,United-States,0,<=50K
22,State-gov,10,Never-married,Protective-serv,Own-child,Other,Female,40,United-States,0,<=50K
43,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,White,Male,42,United-States,0,<=50K
56,Private,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,25,Other,0,<=50K
31,Private,13,Never-married,Prof-specialty,Own-child,White,Male,25,United-States,0,<=50K
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,>50K
26,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0,<=50K
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,>50K
46,Local-gov,7,Married-civ-spouse,Transport-moving,Husband,White,Male,30,United-States,0,<=50K
38,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,>50K
65,Private,7,Widowed,Other-service,Unmarried,Other,Male,40,United-States,0,<=50K
40,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0,>50K
42,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,0,<=50K
26,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Other,0,<=50K
36,Private,6,Married-civ-spouse,Other-service,Wife,White,Female,24,United-States,0,<=50K
62,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,>50K
43,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,0,<=50K
43,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,45,United-States,-1564,>50K
22,Private,9,Married-spouse-absent,Sales,Not-in-family,White,Male,55,United-States,0,<=50K
28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
56,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0,<=50K
22,Private,12,Never-married,Sales,Not-in-family,White,Female,15,United-States,0,<=50K
57,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,0,>50K
39,Private,9,Divorced,Sales,Unmarried,White,Female,40,United-States,0,<=50K
26,Federal-gov,10,Never-married,Adm-clerical,Unmarried,White,Female,15,United-States,0,<=50K
17,Private,7,Never-married,Other-service,Own-child,White,Male,10,United-States,0,<=50K
40,State-gov,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,38,United-States,0,>50K
45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,40,United-States,0,<=50K
44,Private,9,Never-married,Craft-repair,Not-in-family,Other,Male,40,United-States,0,<=50K
20,Local-gov,10,Never-married,Adm-clerical,Own-child,White,Female,10,United-States,0,<=50K
33,Private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,0,<=50K
23,Private,10,Never-married,Sales,Not-in-family,White,Male,40,United-States,0,<=50K
46,Self-emp-not-inc,14,Divorced,Exec-managerial,Not-in-family,White,Male,30,United-States,0,<=50K
38,Private,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0,<=50K
54,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,0,<=50K
46,Private,3,Divorced,Craft-repair,Not-in-family,White,Female,45,United-States,-2339,<=50K
25,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
46,Private,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,0,<=50K
36,Local-gov,10,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States,0,<=50K
23,Private,9,Never-married,Other-service,Not-in-family,White,Female,25,United-States,0,<=50K
29,Private,9,Separated,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0,<=50K
44,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,6,United-States,-2415,>50K
19,Private,10,Never-married,Adm-clerical,Own-child,White,Female,16,United-States,0,<=50K
19,Private,9,Never-married,Other-service,Other-relative,White,Female,40,United-States,0,<=50K
35,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,0,>50K
27,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,0,<=50K
46,Self-emp-not-inc,12,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,0,<=50K
34,Private,9,Never-married,Other-service,Not-in-family,White,Female,35,United-States,0,<=50K
44,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0,<=50K
45,Private,10,Divorced,Handlers-cleaners,Unmarried,White,Female,40,United-States,0,<=50K
25,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,0,>50K
52,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0,>50K
20,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0,<=50K
28,Private,10,Never-married,Other-service,Not-in-family,White,Female,40,United-States,0,<=50K
50,State-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0,>50K
34,Private,11,Divorced,Tech-support,Not-in-family,White,Female,64,United-States,0,<=50K
28,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,40,Other,-2179,<=50K
41,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,-1977,>50K
28,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,<=50K
46,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,25,United-States,0,<=50K
32,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0,<=50K
41,Local-gov,10,Divorced,Other-service,Not-in-family,Other,Female,24,United-States,0,<=50K
24,Private,9,Never-married,Handlers-cleaners,Unmarried,Other,Female,40,United-States,0,<=50K
33,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,0,<=50K
46,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,15024,>50K
31,State-gov,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,<=50K
35,Private,8,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,0,>50K
52,Private,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Other,0,<=50K
30,Private,7,Never-married,Other-service,Own-child,White,Female,19,United-States,0,<=50K
34,Local-gov,7,Separated,Machine-op-inspct,Not-in-family,Other,Male,40,United-States,0,<=50K
34,State-gov,9,Divorced,Transport-moving,Unmarried,White,Female,40,United-States,0,<=50K
20,Private,10,Married-civ-spouse,Sales,Husband,White,Male,30,United-States,0,<=50K
17,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,18,United-States,2176,<=50K
32,State-gov,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,0,>50K
29,Private,9,Divorced,Farming-fishing,Not-in-family,White,Male,40,United-States,0,<=50K
33,Private,6,Never-married,Craft-repair,Unmarried,White,Female,35,United-States,0,<=50K
25,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,0,<=50K
36,Federal-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,-1408,<=50K
23,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,72,Other,0,<=50K
63,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,>50K
47,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,<=50K
40,Self-emp-not-inc,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,40,United-States,2174,<=50K
30,Private,12,Married-civ-spouse,Other-service,Wife,White,Female,25,United-States,0,>50K
27,Private,10,Never-married,Craft-repair,Own-child,Other,Male,40,Other,-1980,<=50K
33,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0,>50K
34,Local-gov,9,Never-married,Farming-fishing,Not-in-family,Other,Male,60,United-States,594,<=50K
34,Local-gov,10,Never-married,Protective-serv,Not-in-family,White,Female,40,United-States,0,<=50K
23,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,<=50K
42,Local-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,0,<=50K
29,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,0,<=50K
45,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,28,United-States,0,<=50K
24,Federal-gov,9,Never-married,Armed-Forces,Own-child,White,Male,40,United-States,0,<=50K
44,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,>50K
27,Private,5,Never-married,Craft-repair,Other-relative,White,Male,40,Other,0,<=50K
20,Private,10,Never-married,Sales,Not-in-family,White,Male,35,United-States,0,<=50K
44,Private,9,Widowed,Exec-managerial,Unmarried,Other,Female,40,United-States,0,<=50K
51,Private,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,40,United-States,0,<=50K
20,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,<=50K
19,Private,9,Never-married,Machine-op-inspct,Own-child,Other,Female,40,United-States,0,<=50K
45,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,0,>50K
60,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,>50K
44,Self-emp-not-inc,9,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,0,>50K
40,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,40,United-States,0,>50K
30,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,0,<=50K
38,Private,10,Married-civ-spouse,Transport-moving,Husband,Other,Male,50,United-States,0,<=50K
23,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,0,<=50K
44,Private,12,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,0,<=50K
54,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,40,United-States,0,<=50K
32,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0,<=50K
50,Private,2,Married-spouse-absent,Craft-repair,Unmarried,White,Male,40,United-States,0,<=50K
24,Private,13,Never-married,Tech-support,Not-in-family,White,Female,20,United-States,0,<=50K
37,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,60,United-States,0,<=50K
52,Private,9,Divorced,Transport-moving,Unmarried,White,Male,40,United-States,0,<=50K
38,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,<=50K
49,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,-1977,>50K
30,Private,13,Married-civ-spouse,Tech-support,Wife,White,Female,16,United-States,0,>50K
60,Private,10,Never-married,Prof-specialty,Unmarried,White,Male,40,United-States,0,>50K
35,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0,<=50K
30,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,60,United-States,0,<=50K
67,Private,11,Divorced,Other-service,Not-in-family,White,Female,24,United-States,0,<=50K
46,Private,13,Never-married,Craft-repair,Not-in-family,White,Female,40,United-States,0,<=50K
17,Private,5,Never-married,Other-service,Not-in-family,White,Male,6,United-States,0,<=50K
22,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,0,<=50K
27,Private,6,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0,<=50K
23,Private,9,Never-married,Other-service,Unmarried,White,Female,35,United-States,0,<=50K
33,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,45,Other,0,<=50K
43,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,20,United-States,0,<=50K
28,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,20,United-States,0,<=50K
41,Private,9,Married-spouse-absent,Craft-repair,Unmarried,White,Female,40,United-States,0,<=50K
25,Private,10,Married-spouse-absent,Adm-clerical,Own-child,Other,Female,20,United-States,0,<=50K
59,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,0,<=50K
45,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,0,<=50K
38,Private,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,15024,>50K
40,Private,9,Never-married,Other-service,Not-in-family,White,Female,35,United-States,0,<=50K
46,Federal-gov,9,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,0,<=50K
35,Private,12,Never-married,Exec-managerial,Not-in-family,White,Female,60,United-States,0,<=50K
34,Private,9,Divorced,Prof-specialty,Unmarried,White,Female,25,United-States,0,<=50K
33,Private,13,Never-married,Craft-repair,Own-child,White,Male,20,United-States,0,<=50K
41,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,36,United-States,0,<=50K
20,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,0,<=50K
23,Private,3,Never-married,Other-service,Own-child,White,Male,40,Other,0,<=50K
26,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,35,United-States,0,<=50K
23,Local-gov,9,Never-married,Farming-fishing,Not-in-family,White,Male,40,Other,0,<=50K
62,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,<=50K
52,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,<=50K
58,Private,10,Divorced,Other-service,Unmarried,White,Female,42,Other,0,<=50K
25,Private,13,Never-married,Sales,Not-in-family,White,Female,40,United-States,0,<=50K
24,Private,13,Never-married,Exec-managerial,Not-in-family,Other,Male,40,United-States,0,<=50K
19,Private,10,Never-married,Protective-serv,Own-child,White,Male,8,United-States,0,<=50K
43,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,<=50K
47,Local-gov,9,Separated,Adm-clerical,Unmarried,Other,Female,40,United-States,0,<=50K
39,Private,9,Divorced,Other-service,Unmarried,White,Female,40,United-States,0,<=50K
49,Private,11,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,42,United-States,-1380,<=50K
32,Private,11,Never-married,Craft-repair,Not-in-family,White,Male,45,United-States,0,<=50K
34,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0,>50K
28,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,45,United-States,0,<=50K
25,Private,10,Never-married,Adm-clerical,Not-in-family,Other,Female,20,United-States,0,<=50K
34,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0,>50K
38,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,80,United-States,15024,>50K
50,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,7688,>50K
24,Local-gov,10,Divorced,Handlers-cleaners,Not-in-family,Other,Male,50,United-States,0,<=50K
37,Local-gov,10,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,0,>50K
44,Private,10,Divorced,Machine-op-inspct,Unmarried,White,Male,58,United-States,0,>50K
28,Private,10,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,0,<=50K
42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,>50K
74,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,9,United-States,0,<=50K
38,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0,<=50K
44,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,<=50K
44,Private,7,Divorced,Machine-op-inspct,Unmarried,Other,Female,46,Other,0,<=50K
26,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0,<=50K
36,Private,9,Married-civ-spouse,Other-service,Husband,Other,Male,40,United-States,0,<=50K
41,Private,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,0,>50K
